"","iterations","CPLEX_time","SAT_calls","verdict","inst_num","cores_len","CPU","best_UB","solved_by","GREEDY_time","MEM_MB","CPLEX_pop_time","solver","SAT_time","interrupted_by","cores","solution","instance","best_LB","k","num_obj_in_core","cores_obj","CPLEX_seeded"
"521",2,0.0084,6835,"OPTIMUM FOUND",33,6.568306,270.6219,NA,"CPLEX model.",5e-04,85,0,"Base",270.4732,"",183,317,"rnd22.csv",NA,5,NA,NA,NA
"522",1,5e-04,221,"OPTIMUM FOUND",57,12,73.3428,NA,"abstract CPLEX model.",0,80,0,"Base",73.1658,"",3,31,"rnd37.csv",NA,9,NA,NA,NA
"523",1,5e-04,2401,"OPTIMUM FOUND",24,22.471429,189.5162,NA,"concrete greedy soln.",5e-04,98,0,"Base",189.3557,"",70,148,"rnd19.csv",NA,7,NA,NA,NA
"524",1,6e-04,142,"OPTIMUM FOUND",9,4.636364,0.2782,NA,"concrete greedy soln.",0,57,0,"Base",0.1909,"",11,405,"rnd27.csv",NA,4,NA,NA,NA
"525",0,0,2,"OPTIMUM FOUND",53,0,0.5945,NA,"disjoint phase.",0,81,0,"Base",0.3621,"",0,0,"rnd29.csv",NA,10,NA,NA,NA
"526",2,0.0016,53,"OPTIMUM FOUND",33,2.333333,0.0692,NA,"LB >= UB.",0,46,0,"Base",0.0192,"",9,633,"rnd22.csv",NA,2,NA,NA,NA
"527",1,0.0011,1349,"OPTIMUM FOUND",20,10.4375,109.3283,NA,"concrete greedy soln.",1e-04,80,0,"Base",109.1781,"",32,124,"rnd30.csv",NA,7,NA,NA,NA
"528",1,1e-04,36,"OPTIMUM FOUND",9,4,0.0824,NA,"concrete greedy soln.",0,52,0,"Base",0.0131,"",4,500,"rnd27.csv",NA,3,NA,NA,NA
"529",1,0,40,"OPTIMUM FOUND",50,3.4,0.0728,NA,"concrete greedy soln.",0,46,0,"Base",0.0151,"",5,617,"rnd35.csv",NA,2,NA,NA,NA
"530",4,5.1753,13317,"OPTIMUM FOUND",30,11.837209,640.5732,NA,"CPLEX model.",0.0019,128,0,"Base",635.2202,"",301,350,"rnd59.csv",NA,5,NA,NA,NA
"531",1,4e-04,193,"OPTIMUM FOUND",5,4.210526,0.2674,NA,"concrete greedy soln.",1e-04,52,0,"Base",0.195,"",19,476,"rnd20.csv",NA,3,NA,NA,NA
"532",3,0.013,5512,"OPTIMUM FOUND",47,53.850877,822.1375,NA,"abstract CPLEX model.",0.0019,166,0,"Base",821.7095,"",114,92,"rnd34.csv",NA,8,NA,NA,NA
"533",5,0.0674,5269,"OPTIMUM FOUND",40,68.458333,1399.7071,NA,"LB >= UB.",0.0059,183,0,"Base",1399.2303,"",144,184,"rnd25.csv",NA,7,NA,NA,NA
"534",6,0.2077,10040,"OPTIMUM FOUND",18,74.478261,1659.3383,NA,"abstract CPLEX model.",0.0088,298,0,"Base",1658.0521,"",230,110,"rnd52.csv",NA,8,NA,NA,NA
"535",0,0,2,"OPTIMUM FOUND",22,0,0.3977,NA,"disjoint phase.",0,82,0,"Base",0.1623,"",0,0,"rnd32.csv",NA,10,NA,NA,NA
"536",1,5e-04,150,"OPTIMUM FOUND",49,4,7.7236,NA,"CPLEX model.",0,71,0,"Base",7.5866,"",6,81,"rnd21.csv",NA,7,NA,NA,NA
"537",1,0.001,495,"OPTIMUM FOUND",17,4.882353,18.8139,NA,"concrete greedy soln.",1e-04,58,0,"Base",18.6959,"",17,365,"rnd57.csv",NA,5,NA,NA,NA
"538",1,0,1099,"OPTIMUM FOUND",37,4.176471,39.7107,NA,"concrete greedy soln.",1e-04,63,0,"Base",39.5964,"",34,194,"rnd60.csv",NA,6,NA,NA,NA
"539",1,0.001,60,"OPTIMUM FOUND",12,5.333333,0.6705,NA,"CPLEX model.",0,58,0,"Base",0.5769,"",3,290,"rnd51.csv",NA,5,NA,NA,NA
"540",0,0,2,"OPTIMUM FOUND",59,0,0.3435,NA,"disjoint phase.",0,80,0,"Base",0.1404,"",0,23,"rnd13.csv",NA,9,NA,NA,NA
"541",1,0.0019,285,"OPTIMUM FOUND",12,3.880952,0.1481,NA,"concrete greedy soln.",1e-04,46,0,"Base",0.0934,"",42,562,"rnd51.csv",NA,2,NA,NA,NA
"542",1,6e-04,358,"OPTIMUM FOUND",51,14.4,27.8835,NA,"abstract CPLEX model.",0,80,0,"Base",27.7047,"",5,35,"rnd40.csv",NA,9,NA,NA,NA
"543",0,0,2,"OPTIMUM FOUND",17,0,0.0613,NA,"disjoint phase.",0,46,0,"Base",0.002,"",0,722,"rnd57.csv",NA,2,NA,NA,NA
"544",0,0,2,"OPTIMUM FOUND",37,0,0.0367,NA,"disjoint phase.",0,40,0,"Base",6e-04,"",0,724,"rnd60.csv",NA,1,NA,NA,NA
"545",1,0.0024,1379,"OPTIMUM FOUND",38,4.729167,42.4161,NA,"concrete greedy soln.",1e-04,59,0,"Base",42.308,"",48,291,"rnd9.csv",NA,5,NA,NA,NA
"546",0,0,2,"OPTIMUM FOUND",17,0,0.4053,NA,"disjoint phase.",0,81,0,"Base",0.1288,"",0,0,"rnd57.csv",NA,10,NA,NA,NA
"547",1,4e-04,122,"OPTIMUM FOUND",3,3.285714,0.7095,NA,"concrete greedy soln.",0,57,0,"Base",0.635,"",7,285,"rnd41.csv",NA,4,NA,NA,NA
"548",2,0.004,1554,"OPTIMUM FOUND",14,5.333333,39.9989,NA,"LB >= UB.",1e-04,64,0,"Base",39.8797,"",66,332,"rnd42.csv",NA,5,NA,NA,NA
"549",1,0.0018,21,"OPTIMUM FOUND",11,3,0.0682,NA,"CPLEX model.",0,46,0,"Base",0.0082,"",3,737,"rnd36.csv",NA,2,NA,NA,NA
"550",0,0,2,"OPTIMUM FOUND",32,0,0.0534,NA,"disjoint phase.",0,46,0,"Base",0.0017,"",0,584,"rnd10.csv",NA,2,NA,NA,NA
"551",0,0,2,"OPTIMUM FOUND",18,0,0.0438,NA,"disjoint phase.",0,41,0,"Base",7e-04,"",0,937,"rnd52.csv",NA,1,NA,NA,NA
"552",0,0,2,"OPTIMUM FOUND",39,0,0.0419,NA,"disjoint phase.",0,46,0,"Base",8e-04,"",0,439,"rnd33.csv",NA,2,NA,NA,NA
"553",1,4e-04,154,"OPTIMUM FOUND",51,4.166667,6.2726,NA,"CPLEX model.",0,71,0,"Base",6.14,"",6,121,"rnd40.csv",NA,7,NA,NA,NA
"554",1,0.0012,14,"OPTIMUM FOUND",56,3,0.0545,NA,"concrete greedy soln.",0,46,0,"Base",0.004,"",2,522,"rnd55.csv",NA,2,NA,NA,NA
"555",1,4e-04,657,"OPTIMUM FOUND",32,4.6,16.2191,NA,"concrete greedy soln.",2e-04,58,0,"Base",16.1217,"",25,268,"rnd10.csv",NA,5,NA,NA,NA
"556",2,0.0079,4835,"OPTIMUM FOUND",18,17.40625,307.8942,NA,"CPLEX model.",9e-04,106,0,"Base",307.7211,"",128,261,"rnd52.csv",NA,6,NA,NA,NA
"557",1,4e-04,572,"OPTIMUM FOUND",39,3.695652,14.0291,NA,"concrete greedy soln.",0,58,0,"Base",13.9434,"",23,222,"rnd33.csv",NA,5,NA,NA,NA
"558",0,0,2,"OPTIMUM FOUND",49,0,0.2059,NA,"disjoint phase.",0,80,0,"Base",0.0422,"",0,21,"rnd21.csv",NA,9,NA,NA,NA
"559",1,9e-04,475,"OPTIMUM FOUND",56,4,7.9983,NA,"concrete greedy soln.",0,59,0,"Base",7.8946,"",18,213,"rnd55.csv",NA,5,NA,NA,NA
"560",1,5e-04,2047,"OPTIMUM FOUND",37,13.022222,147.0921,NA,"concrete greedy soln.",2e-04,86,0,"Base",146.922,"",45,60,"rnd60.csv",NA,8,NA,NA,NA
"561",1,2e-04,13,"OPTIMUM FOUND",38,3,0.0559,NA,"CPLEX model.",0,46,0,"Base",0.0047,"",2,608,"rnd9.csv",NA,2,NA,NA,NA
"562",3,0.0225,6047,"OPTIMUM FOUND",59,72.619048,778.7636,NA,"abstract CPLEX model.",0.0035,161,0,"Base",778.0934,"",126,140,"rnd13.csv",NA,7,NA,NA,NA
"563",1,0.0017,19,"OPTIMUM FOUND",3,3,0.0724,NA,"CPLEX model.",0,52,0,"Base",0.0097,"",2,359,"rnd41.csv",NA,3,NA,NA,NA
"564",1,0.0012,37,"OPTIMUM FOUND",14,3.4,0.0684,NA,"CPLEX model.",0,46,0,"Base",0.0146,"",5,655,"rnd42.csv",NA,2,NA,NA,NA
"565",1,0,835,"OPTIMUM FOUND",11,4.285714,32.1247,NA,"concrete greedy soln.",1e-04,59,0,"Base",32.0156,"",28,395,"rnd36.csv",NA,5,NA,NA,NA
"566",0,0,2,"OPTIMUM FOUND",60,0,0.3788,NA,"disjoint phase.",0,82,0,"Base",0.1486,"",0,0,"rnd53.csv",NA,10,NA,NA,NA
"567",1,5e-04,1058,"OPTIMUM FOUND",22,5.285714,136.3269,NA,"CPLEX model.",0,80,0,"Base",136.1822,"",21,134,"rnd32.csv",NA,7,NA,NA,NA
"568",1,0.001,32,"OPTIMUM FOUND",46,4,0.1026,NA,"concrete greedy soln.",0,53,0,"Base",0.0282,"",2,479,"rnd8.csv",NA,3,NA,NA,NA
"569",5,0.1647,5712,"OPTIMUM FOUND",7,58.057325,1345.0607,NA,"abstract CPLEX model.",0.0051,190,0,"Base",1344.5984,"",157,111,"rnd12.csv",NA,8,NA,NA,NA
"570",1,6e-04,2194,"OPTIMUM FOUND",13,14.259259,175.3795,NA,"concrete greedy soln.",3e-04,106,0,"Base",175.1777,"",54,77,"rnd54.csv",NA,8,NA,NA,NA
"571",1,5e-04,253,"OPTIMUM FOUND",23,3.75,6.6715,NA,"CPLEX model.",0,59,0,"Base",6.5644,"",8,183,"rnd49.csv",NA,6,NA,NA,NA
"572",2,0.0052,3296,"OPTIMUM FOUND",36,20.642105,272.1142,NA,"CPLEX model.",4e-04,120,0,"Base",271.9337,"",95,175,"rnd47.csv",NA,7,NA,NA,NA
"573",0,0,1,"OPTIMUM FOUND",23,0,0.031,NA,"Init Bounds.",0,40,0,"Base",7e-04,"",0,674,"rnd49.csv",NA,1,NA,NA,NA
"574",1,3e-04,50,"OPTIMUM FOUND",8,10,0.7722,NA,"abstract CPLEX model.",0,80,0,"Base",0.5699,"",1,20,"rnd50.csv",NA,9,NA,NA,NA
"575",3,0.0113,3687,"OPTIMUM FOUND",27,48.022472,821.1064,NA,"abstract CPLEX model.",0.0017,157,0,"Base",820.8668,"",89,174,"rnd46.csv",NA,7,NA,NA,NA
"576",1,3e-04,295,"OPTIMUM FOUND",46,4.470588,1.2677,NA,"concrete greedy soln.",0,57,0,"Base",1.1818,"",17,371,"rnd8.csv",NA,4,NA,NA,NA
"577",1,9e-04,131,"OPTIMUM FOUND",16,3.888889,0.5029,NA,"concrete greedy soln.",0,57,0,"Base",0.4283,"",9,333,"rnd15.csv",NA,4,NA,NA,NA
"578",1,8e-04,72,"OPTIMUM FOUND",48,3.75,0.4709,NA,"CPLEX model.",0,57,0,"Base",0.3784,"",4,445,"rnd56.csv",NA,4,NA,NA,NA
"579",0,0,2,"OPTIMUM FOUND",13,0,0.0436,NA,"disjoint phase.",0,41,0,"Base",4e-04,"",0,882,"rnd54.csv",NA,1,NA,NA,NA
"580",5,79.0852,11354,"OPTIMUM FOUND",36,45.901515,1070.3622,NA,"LB >= UB.",0.0071,222,0,"Base",990.2468,"",264,57,"rnd47.csv",NA,9,NA,NA,NA
"581",2,0.0032,420,"OPTIMUM FOUND",34,6.214286,8.4426,NA,"LB >= UB.",0,58,3e-04,"Base",8.3294,"",14,350,"rnd43.csv",NA,5,NA,NA,NA
"582",2,0.0287,3466,"OPTIMUM FOUND",8,26.626506,261.7424,NA,"CPLEX model.",4e-04,109,0,"Base",261.5489,"",83,148,"rnd50.csv",NA,7,NA,NA,NA
"583",1,4e-04,1092,"OPTIMUM FOUND",53,4.16,8.4395,NA,"conflicts from UB model.",1e-04,57,0,"Base",8.3404,"",50,381,"rnd29.csv",NA,4,NA,NA,NA
"584",1,0,19,"OPTIMUM FOUND",31,3,0.0673,NA,"CPLEX model.",0,52,0,"Base",0.0141,"",2,346,"rnd4.csv",NA,3,NA,NA,NA
"585",1,6e-04,403,"OPTIMUM FOUND",27,24.8,88.3432,NA,"abstract CPLEX model.",0,86,0,"Base",88.1648,"",5,53,"rnd46.csv",NA,9,NA,NA,NA
"586",1,0,397,"OPTIMUM FOUND",6,3.583333,12.5768,NA,"CPLEX model.",0,60,0,"Base",12.4561,"",12,340,"rnd11.csv",NA,5,NA,NA,NA
"587",1,2e-04,15,"OPTIMUM FOUND",7,3,0.0354,NA,"concrete greedy soln.",0,41,0,"Base",0.0015,"",2,659,"rnd12.csv",NA,1,NA,NA,NA
"588",1,8e-04,91,"OPTIMUM FOUND",60,3.666667,0.5863,NA,"CPLEX model.",0,57,0,"Base",0.497,"",6,419,"rnd53.csv",NA,4,NA,NA,NA
"589",1,6e-04,20,"OPTIMUM FOUND",53,4,0.0882,NA,"concrete greedy soln.",0,52,0,"Base",0.0122,"",2,473,"rnd29.csv",NA,3,NA,NA,NA
"590",1,5e-04,169,"OPTIMUM FOUND",31,3.5,0.7469,NA,"concrete greedy soln.",0,57,0,"Base",0.6757,"",8,271,"rnd4.csv",NA,4,NA,NA,NA
"591",0,0,2,"OPTIMUM FOUND",30,0,0.3429,NA,"disjoint phase.",0,81,0,"Base",0.1212,"",0,0,"rnd59.csv",NA,10,NA,NA,NA
"592",0,0,2,"OPTIMUM FOUND",22,0,0.2961,NA,"disjoint phase.",0,82,0,"Base",0.0946,"",0,21,"rnd32.csv",NA,9,NA,NA,NA
"593",1,2e-04,16,"OPTIMUM FOUND",6,3.5,0.0675,NA,"CPLEX model.",0,46,0,"Base",0.0058,"",2,680,"rnd11.csv",NA,2,NA,NA,NA
"594",1,0.0015,1877,"OPTIMUM FOUND",7,10.924528,140.8769,NA,"conflicts from UB model.",3e-04,82,0,"Base",140.7601,"",53,235,"rnd12.csv",NA,6,NA,NA,NA
"595",1,3e-04,42,"OPTIMUM FOUND",60,3.5,0.1583,NA,"CPLEX model.",0,52,0,"Base",0.0855,"",4,536,"rnd53.csv",NA,3,NA,NA,NA
"596",1,5e-04,17,"OPTIMUM FOUND",16,2.5,0.0719,NA,"CPLEX model.",0,52,0,"Base",0.0122,"",2,421,"rnd15.csv",NA,3,NA,NA,NA
"597",1,0,171,"OPTIMUM FOUND",13,3.25,7.5201,NA,"CPLEX model.",0,61,0,"Base",7.3895,"",8,223,"rnd54.csv",NA,6,NA,NA,NA
"598",1,0.0013,25,"OPTIMUM FOUND",48,4,0.0923,NA,"CPLEX model.",0,53,0,"Base",0.0151,"",2,562,"rnd56.csv",NA,3,NA,NA,NA
"599",1,0.0019,41,"OPTIMUM FOUND",34,3.666667,0.0723,NA,"concrete greedy soln.",0,46,0,"Base",0.0144,"",6,686,"rnd43.csv",NA,2,NA,NA,NA
"600",2,0.0392,3776,"OPTIMUM FOUND",23,51.216867,271.3632,NA,"CPLEX model.",9e-04,124,0,"Base",271.1571,"",83,68,"rnd49.csv",NA,8,NA,NA,NA
"601",41,2960.7328,39893,"UNKNOWN",55,2.236667,3599.5958,484,"",0.0151,297,0,"Hybrid A",235.7067,"INTERRUPTED signal 15",12300,484,"rnd7.csv",321,5,NA,NA,NA
"602",34,2200.1899,40008,"UNKNOWN",23,2.304902,3599.5763,195,"",0.0283,452,0,"Hybrid A",776.6906,"INTERRUPTED signal 15",10200,195,"rnd49.csv",57,8,NA,NA,NA
"603",33,2497.397,32216,"UNKNOWN",13,2.097677,3599.7479,220,"",0.0049,306,0,"Hybrid A",105.1157,"INTERRUPTED signal 15",9900,220,"rnd54.csv",18,9,NA,NA,NA
"604",36,2400.7486,35966,"UNKNOWN",54,2.160556,3599.7336,204,"",0.025,339,0,"Hybrid A",249.1451,"INTERRUPTED signal 15",10800,204,"rnd44.csv",74,8,NA,NA,NA
"605",36,2036.9376,34622,"UNKNOWN",2,2.281667,3599.0083,485,"",0.0129,710,0,"Hybrid A",1307.6678,"INTERRUPTED signal 15",10800,485,"rnd58.csv",404,4,NA,NA,NA
"606",12,282.7315,3545,"OPTIMUM FOUND",58,2,312.5505,NA,"CPLEX model.",0,174,0,"Hybrid A",1.1706,"",3542,0,"rnd48.csv",NA,10,NA,NA,NA
"607",39,2164.6277,27304,"UNKNOWN",49,2.124615,3599.393,305,"",0.0383,586,0,"Hybrid A",682.0835,"INTERRUPTED signal 15",11700,305,"rnd21.csv",286,4,NA,NA,NA
"608",38,2161.0837,25720,"UNKNOWN",2,2.091053,3599.3342,548,"",0.0376,619,0,"Hybrid A",1115.0146,"INTERRUPTED signal 15",11400,548,"rnd58.csv",527,3,NA,NA,NA
"609",40,2570.3386,40155,"UNKNOWN",6,2.106917,3599.7364,351,"",0.0247,336,0,"Hybrid A",210.2662,"INTERRUPTED signal 15",12000,351,"rnd11.csv",162,7,NA,NA,NA
"610",30,2974.3821,20478,"UNKNOWN",49,2.091667,3599.4994,389,"",0.0242,504,0,"Hybrid A",561.0065,"INTERRUPTED signal 15",9000,389,"rnd21.csv",383,3,NA,NA,NA
"611",29,1020.1585,16549,"UNKNOWN",55,2.025172,3599.5333,658,"",0.0194,899,0,"Hybrid A",242.1367,"INTERRUPTED signal 15",8700,658,"rnd7.csv",656,2,NA,NA,NA
"612",39,2407.4673,35248,"UNKNOWN",42,2.07094,3599.7566,350,"",0.0235,290,0,"Hybrid A",118.4143,"INTERRUPTED signal 15",11700,350,"rnd26.csv",111,7,NA,NA,NA
"613",28,1816.5264,30571,"UNKNOWN",59,2.2075,3596.7755,250,"",0.0303,880,0,"Hybrid A",1030.7056,"INTERRUPTED signal 15",8400,250,"rnd13.csv",23,9,NA,NA,NA
"614",34,2062.5982,34486,"UNKNOWN",35,2.293529,3599.1833,377,"",0.0162,692,0,"Hybrid A",1253.2271,"INTERRUPTED signal 15",10200,377,"rnd14.csv",286,5,NA,NA,NA
"615",30,1747.2588,38682,"UNKNOWN",6,2.125333,3594.1391,292,"",0.0325,1332,0,"Hybrid A",936.0636,"INTERRUPTED signal 15",9000,292,"rnd11.csv",50,9,NA,NA,NA
"616",48,2292.0436,35382,"UNKNOWN",38,2.135,3599.3021,446,"",0.045,657,0,"Hybrid A",879.1017,"INTERRUPTED signal 15",14400,446,"rnd9.csv",379,4,NA,NA,NA
"617",31,2751.1274,20630,"UNKNOWN",56,2.052258,3599.8065,405,"",0.0248,307,0,"Hybrid A",119.902,"INTERRUPTED signal 15",9300,405,"rnd55.csv",393,3,NA,NA,NA
"618",30,2202.5683,32470,"UNKNOWN",42,2.150778,3598.7415,209,"",0.0222,559,0,"Hybrid A",571.1723,"INTERRUPTED signal 15",9000,209,"rnd26.csv",24,9,NA,NA,NA
"619",48,2638.45,36772,"UNKNOWN",17,2.065347,3599.6247,488,"",0.0246,586,0,"Hybrid A",145.1058,"INTERRUPTED signal 15",14400,488,"rnd57.csv",358,5,NA,NA,NA
"620",43,2296.9861,38076,"UNKNOWN",59,2.075581,3599.6202,326,"",0.0314,463,0,"Hybrid A",354.1994,"INTERRUPTED signal 15",12900,326,"rnd13.csv",125,7,NA,NA,NA
"621",47,1436.0142,36122,"UNKNOWN",21,2.185035,3599.0151,480,"",0.0532,822,0,"Hybrid A",1643.2035,"INTERRUPTED signal 15",14100,480,"rnd31.csv",457,4,NA,NA,NA
"622",2,0.0127,375,"OPTIMUM FOUND",23,2,0.0564,NA,"CPLEX model.",0,44,0,"Hybrid A",0.0192,"",371,674,"rnd49.csv",NA,1,NA,NA,NA
"623",38,2673.5985,40934,"UNKNOWN",8,2.280263,3599.5632,443,"",0.0179,394,0,"Hybrid A",450.1665,"INTERRUPTED signal 15",11400,443,"rnd50.csv",298,5,NA,NA,NA
"624",3,0.0248,707,"OPTIMUM FOUND",54,2,0.1123,NA,"building summations.",1e-04,45,0,"Hybrid A",0.0487,"",600,616,"rnd44.csv",NA,1,NA,NA,NA
"625",47,2791.7999,38263,"UNKNOWN",14,2.124894,3599.7497,426,"",0.0354,283,0,"Hybrid A",108.3805,"INTERRUPTED signal 15",14100,426,"rnd42.csv",316,5,NA,NA,NA
"626",37,2745.0866,27563,"UNKNOWN",56,2.118108,3599.3737,309,"",0.0325,725,0,"Hybrid A",609.8311,"INTERRUPTED signal 15",11100,309,"rnd55.csv",285,4,NA,NA,NA
"627",3,0.1198,1114,"OPTIMUM FOUND",17,2,0.4986,NA,"building summations.",1e-04,56,0,"Hybrid A",0.2351,"",600,722,"rnd57.csv",NA,2,NA,NA,NA
"628",16,425.3287,4759,"OPTIMUM FOUND",55,2,459.3615,NA,"CPLEX model.",0,171,0,"Hybrid A",1.1332,"",4756,0,"rnd7.csv",NA,10,NA,NA,NA
"629",45,3100.6023,21386,"UNKNOWN",8,2.011481,3599.7033,678,"",0.0626,384,0,"Hybrid A",325.2396,"INTERRUPTED signal 15",13500,678,"rnd50.csv",669,2,NA,NA,NA
"630",32,2420.368,36286,"UNKNOWN",23,2.331667,3599.5118,250,"",0.0175,427,0,"Hybrid A",633.9021,"INTERRUPTED signal 15",9600,250,"rnd49.csv",175,6,NA,NA,NA
"631",53,1929.0321,28924,"UNKNOWN",21,2.049933,3599.069,598,"",0.0706,742,0,"Hybrid A",1554.3718,"INTERRUPTED signal 15",15601,598,"rnd31.csv",558,3,NA,NA,NA
"632",34,2374.2338,39326,"UNKNOWN",13,2.222647,3599.6535,267,"",0.0154,354,0,"Hybrid A",307.6208,"INTERRUPTED signal 15",10200,267,"rnd54.csv",130,7,NA,NA,NA
"633",50,2039.7759,40266,"UNKNOWN",54,2.176067,3599.4185,321,"",0.0444,647,0,"Hybrid A",1005.1542,"INTERRUPTED signal 15",15000,321,"rnd44.csv",194,6,NA,NA,NA
"634",46,2193.5855,21295,"UNKNOWN",14,2.007536,3599.7152,655,"",0.0734,422,0,"Hybrid A",131.6676,"INTERRUPTED signal 15",13800,655,"rnd42.csv",651,2,NA,NA,NA
"635",36,1629.8342,17935,"UNKNOWN",35,2.010648,3599.6983,613,"",0.039,413,0,"Hybrid A",235.429,"INTERRUPTED signal 15",10800,613,"rnd14.csv",611,2,NA,NA,NA
"636",51,3118.4815,27080,"UNKNOWN",38,2.027059,3599.6376,507,"",0.0735,595,0,"Hybrid A",330.5747,"INTERRUPTED signal 15",15300,507,"rnd9.csv",483,3,NA,NA,NA
"637",31,2171.1161,35885,"UNKNOWN",39,2.324624,3599.4781,195,"",0.0214,493,0,"Hybrid A",768.928,"INTERRUPTED signal 15",9300,195,"rnd33.csv",24,9,NA,NA,NA
"638",31,2005.5944,34551,"UNKNOWN",24,2.219892,3599.459,203,"",0.0202,556,0,"Hybrid A",564.3041,"INTERRUPTED signal 15",9300,203,"rnd19.csv",77,8,NA,NA,NA
"639",13,304.3317,3895,"OPTIMUM FOUND",5,2,462.2589,NA,"CPLEX model.",0,166,0,"Hybrid A",0.8242,"",3892,0,"rnd20.csv",NA,10,NA,NA,NA
"640",13,429.1493,3840,"OPTIMUM FOUND",8,2,469.018,NA,"CPLEX model.",0.0037,178,0,"Hybrid A",1.134,"",3832,0,"rnd50.csv",NA,10,NA,NA,NA
"641",6,0.9,4839,"OPTIMUM FOUND",52,2,5.3024,NA,"LB >= UB.",9e-04,80,0,"Hybrid A",3.9552,"",1500,767,"rnd17.csv",NA,1,NA,NA,NA
"642",43,2740.3163,28388,"UNKNOWN",51,2.066589,3599.4431,342,"",0.05,497,0,"Hybrid A",753.3432,"INTERRUPTED signal 15",12900,342,"rnd40.csv",323,4,NA,NA,NA
"643",36,2800.5186,39887,"UNKNOWN",43,2.281296,3599.7114,341,"",0.0193,266,0,"Hybrid A",186.5831,"INTERRUPTED signal 15",10800,341,"rnd45.csv",229,6,NA,NA,NA
"644",50,2747.9237,30989,"UNKNOWN",28,2.084267,3599.2626,376,"",0.071,705,0,"Hybrid A",755.4884,"INTERRUPTED signal 15",15000,376,"rnd16.csv",359,4,NA,NA,NA
"645",37,2550.9534,23054,"UNKNOWN",9,2.062072,3599.4472,500,"",0.0375,572,0,"Hybrid A",1029.2608,"INTERRUPTED signal 15",11100,500,"rnd27.csv",498,3,NA,NA,NA
"646",20,1176.1697,5890,"OPTIMUM FOUND",18,2,1808.9579,NA,"CPLEX model.",0.0033,204,0,"Hybrid A",1.9227,"",5884,0,"rnd52.csv",NA,10,NA,NA,NA
"647",32,1769.657,40214,"UNKNOWN",36,2.151131,3593.9878,342,"",0.0334,947,0,"Hybrid A",1180.0758,"INTERRUPTED signal 15",9376,342,"rnd47.csv",42,9,NA,NA,NA
"648",34,2773.0071,37264,"UNKNOWN",46,2.288039,3599.6924,187,"",0.0282,434,0,"Hybrid A",396.2591,"INTERRUPTED signal 15",10200,187,"rnd8.csv",167,6,NA,NA,NA
"649",3,0.0291,663,"OPTIMUM FOUND",11,2,0.1266,NA,"building summations.",1e-04,46,0,"Hybrid A",0.0511,"",600,885,"rnd36.csv",NA,1,NA,NA,NA
"650",59,2757.7298,28940,"UNKNOWN",26,2.027684,3599.3819,533,"",0.0918,592,0,"Hybrid A",766.5737,"INTERRUPTED signal 15",17700,533,"rnd24.csv",511,3,NA,NA,NA
"651",43,1806.1894,35853,"UNKNOWN",60,2.216529,3599.1653,448,"",0.0294,704,0,"Hybrid A",1605.4369,"INTERRUPTED signal 15",12608,448,"rnd53.csv",413,4,NA,NA,NA
"652",53,2864.2539,25567,"UNKNOWN",51,2.024465,3599.5281,455,"",0.0764,540,0,"Hybrid A",491.8098,"INTERRUPTED signal 15",15900,455,"rnd40.csv",413,3,NA,NA,NA
"653",3,0.0256,636,"OPTIMUM FOUND",43,2,0.1022,NA,"building summations.",1e-04,45,0,"Hybrid A",0.0427,"",600,745,"rnd45.csv",NA,1,NA,NA,NA
"654",44,3265.5547,23398,"UNKNOWN",28,2.025606,3599.4932,442,"",0.0514,504,0,"Hybrid A",294.8524,"INTERRUPTED signal 15",13200,442,"rnd16.csv",438,3,NA,NA,NA
"655",34,2490.1064,37022,"UNKNOWN",41,2.18,3599.646,225,"",0.0249,398,0,"Hybrid A",381.9182,"INTERRUPTED signal 15",10200,225,"rnd23.csv",31,9,NA,NA,NA
"656",41,1356.0127,34127,"UNKNOWN",9,2.207317,3599.2821,419,"",0.038,685,0,"Hybrid A",1481.5537,"INTERRUPTED signal 15",12300,419,"rnd27.csv",401,4,NA,NA,NA
"657",3,0.0289,619,"OPTIMUM FOUND",46,2,0.1045,NA,"building summations.",1e-04,46,0,"Hybrid A",0.0402,"",600,773,"rnd8.csv",NA,1,NA,NA,NA
"658",52,2121.4548,35012,"UNKNOWN",26,2.128205,3599.2255,447,"",0.0708,718,0,"Hybrid A",1327.2478,"INTERRUPTED signal 15",15600,447,"rnd24.csv",415,4,NA,NA,NA
"659",41,2451.9836,49656,"UNKNOWN",11,2.322114,3599.5674,403,"",0.0202,393,0,"Hybrid A",610.2556,"INTERRUPTED signal 15",12300,403,"rnd36.csv",278,6,NA,NA,NA
"660",41,1320.9346,29126,"UNKNOWN",60,2.151571,3598.9884,552,"",0.0396,650,0,"Hybrid A",2079.4572,"INTERRUPTED signal 15",12001,552,"rnd53.csv",532,3,NA,NA,NA
"661",30,2019.667,39329,"UNKNOWN",58,2.159333,3598.421,333,"",0.0344,811,0,"Hybrid A",1041.3745,"INTERRUPTED signal 15",9000,333,"rnd48.csv",93,8,NA,NA,NA
"662",37,2602.3696,42646,"UNKNOWN",4,2.224865,3599.7227,293,"",0.0098,280,0,"Hybrid A",138.6705,"INTERRUPTED signal 15",11100,293,"rnd2.csv",98,8,NA,NA,NA
"663",46,2547.9987,51322,"UNKNOWN",52,2.344928,3599.5598,444,"",0.0254,350,0,"Hybrid A",575.2674,"INTERRUPTED signal 15",13800,444,"rnd17.csv",268,6,NA,NA,NA
